date,state,population,new_infected_mean,perc_current_infected_mean,perc_total_infected_mean,total_cases,total_deaths
2021-01-11,MD,6045680,5347.293532619243,0.016643661602036303,0.18707109171173864,309686,6301
2021-01-12,MD,6045680,5117.973794245176,0.016320313629926305,0.18791764227251015,312351,6367
2021-01-13,MD,6045680,4930.0224567196865,0.01594271622824924,0.18873310429774465,314867,6404
2021-01-14,MD,6045680,4743.009772466284,0.01551912366172724,0.18951763304760674,317815,6449
2021-01-15,MD,6045680,4633.635129697065,0.015071655250361367,0.19028407042598225,320739,6494
2021-01-16,MD,6045680,4528.423857126853,0.014605302063053702,0.19103310508496632,324031,6541
2021-01-17,MD,6045680,4399.117861154037,0.014130544924477304,0.19176075157984432,326445,6567
2021-01-18,MD,6045680,4247.7605999933385,0.013642273406170994,0.19246336246894089,328214,6596
2021-01-19,MD,6045680,4107.900168451634,0.013150488783669452,0.19314283941255214,330186,6650
2021-01-20,MD,6045680,3947.7209433760568,0.01266843668421403,0.19379582153257438,332353,6689
2021-01-21,MD,6045680,3794.3236264994994,0.012201252379599051,0.19442343060657422,334519,6735
2021-01-22,MD,6045680,3623.847361950557,0.011742582992711924,0.19502284165081585,336915,6792
2021-01-23,MD,6045680,3482.237019208969,0.011305576696123715,0.1955988293013711,339307,6837
2021-01-24,MD,6045680,3387.5249033617793,0.010896780959936278,0.19615915087038596,341452,6865
2021-01-25,MD,6045680,3300.981597443421,0.010518547561947308,0.19670515753918805,343138,6900
2021-01-26,MD,6045680,3202.2535167678625,0.010163742144549863,0.19723483385628848,344620,6963
2021-01-27,MD,6045680,3117.799868151865,0.0098328986453747,0.19775054091788483,346559,6996
2021-01-28,MD,6045680,3010.9638584925788,0.009515472218864016,0.19824857651660865,348749,7037
2021-01-29,MD,6045680,2921.437996667144,0.009214170830798629,0.19873180387840536,350629,7076
2021-01-30,MD,6045680,2805.8081314365377,0.008911834782866796,0.19919590520884903,352726,7107
2021-01-31,MD,6045680,2670.6487591663713,0.008604545098669075,0.19963765018363538,354473,7127
2021-02-01,MD,6045680,2547.6208934697506,0.008298293863459092,0.2000590454433034,355636,7154
2021-02-02,MD,6045680,2442.539681546678,0.007999697027628108,0.20046305949656898,356541,7188
2021-02-03,MD,6045680,2333.13807505577,0.007706138305797667,0.2008489777183498,357483,7220
2021-02-04,MD,6045680,2244.282345521424,0.007424377015445774,0.20122019854802015,359037,7251
2021-02-05,MD,6045680,2123.493822898208,0.007148009459835604,0.20157144006640987,360584,7287
2021-02-06,MD,6045680,2032.0037553685384,0.006884706802966234,0.2019075484537821,362084,7329
2021-02-07,MD,6045680,1961.5318482513355,0.00663317096730215,0.20223200026867327,363650,7349
2021-02-08,MD,6045680,1898.8687045769955,0.0063869362676844425,0.20254608713807043,364553,7372
2021-02-09,MD,6045680,1842.3876615405877,0.006145674087763766,0.20285083162695186,365529,7413
2021-02-10,MD,6045680,1809.1126932850586,0.005915238334716498,0.20315007219100503,366666,7446
2021-02-11,MD,6045680,1800.414260003483,0.005697333052242339,0.20344787397012723,367865,7467
2021-02-12,MD,6045680,1829.6570629420041,0.0055019362076275755,0.20375051272423628,368977,7503
2021-02-13,MD,6045680,1842.4452774535966,0.005323462864808647,0.20405526674321406,370136,7536
2021-02-14,MD,6045680,1846.7439750634837,0.00516482658958848,0.20436073179843756,370983,7554
2021-02-15,MD,6045680,1845.0349330398274,0.005028263981887354,0.2046659141655228,371705,7580
2021-02-16,MD,6045680,1843.0753853436872,0.004911726965683046,0.2049707724089865,372221,7612
2021-02-17,MD,6045680,1845.825131795085,0.004813025984196829,0.2052760854807659,372980,7630
2021-02-18,MD,6045680,1832.9474154784486,0.004730290765068903,0.2055792684834188,373966,7661
2021-02-19,MD,6045680,1814.5151715978745,0.004659204109155333,0.20587940265717558,374974,7677
