date,population,new_infected_mean,perc_current_infected_mean,perc_total_infected_mean,total_cases,total_deaths
2020-12-18,331875705,627034.8943705496,0.028508966429927597,0.2104507945055743,17367905,305106
2020-12-19,331875705,629822.5251574162,0.028479674272357133,0.21234856079478626,17572778,307814
2020-12-20,331875705,634865.8543294786,0.0284649756326299,0.21426152352379801,17770272,309482
2020-12-21,331875705,642824.158086558,0.028478248049898517,0.2161984660248664,17949678,310962
2020-12-22,331875705,659277.6940992855,0.028558454828243415,0.2181849859302607,18142686,314099
2020-12-23,331875705,665804.3741476928,0.028663822420148866,0.22019117187312057,18367212,317492
2020-12-24,331875705,665728.4155678892,0.028768409922928662,0.2221971289393899,18573896,320450
2020-12-25,331875705,663619.1305635261,0.02887271494278889,0.2241967303581305,18700692,322003
2020-12-26,331875705,662027.2098998952,0.028970519269067792,0.22619153503929842,18891286,323429
2020-12-27,331875705,657889.2703228419,0.029054603029656716,0.22817387137911233,19044826,324826
2020-12-28,331875705,647825.5725803869,0.029107939140081213,0.23012588402366665,19208953,326316
2020-12-29,331875705,645235.5139589689,0.02914294083071906,0.23207009236503628,19408632,329605
2020-12-30,331875705,642057.3123756864,0.02919710994237106,0.23400472422480342,19638128,333505
2020-12-31,331875705,638166.100726333,0.029248107233935474,0.23592763117795437,19864374,336802
2021-01-01,331875705,635339.6544567592,0.029280593710959552,0.2378420215502679,20047280,339394
2021-01-02,331875705,627460.9048312951,0.029281877355572056,0.23973267186114636,20327598,341800
2021-01-03,331875705,618760.9847061918,0.029248546984337973,0.24159710777912416,20536055,343255
2021-01-04,331875705,610519.0936873562,0.029175185902838734,0.2434367094266367,20715626,344802
2021-01-05,331875705,591840.3366171473,0.02902156266166352,0.2452200286865299,20934701,348286
2021-01-06,331875705,573665.620482813,0.028763598392731952,0.2469485843229926,21184885,352188
2021-01-07,331875705,554989.7937331912,0.02842969452828818,0.24862086640140865,21456928,356267
2021-01-08,331875705,530123.7755607693,0.028021093844465536,0.2502182227838555,21752049,360047
2021-01-09,331875705,509492.0970582926,0.02755668192402914,0.2517534122821597,22021417,363584
2021-01-10,331875705,488346.4681354686,0.027033351233810565,0.25322488627310896,22250149,365652
2021-01-11,331875705,467055.1815530211,0.02645833448538717,0.2546322058644994,22445404,367385
2021-01-12,331875705,448687.9645400954,0.02585829776971288,0.2559841817933795,22663424,371449
2021-01-13,331875705,431807.45720404934,0.025215201413036455,0.25728529377807285,22887915,375536
2021-01-14,331875705,417006.8935846386,0.02453708483083274,0.2585418090556363,23113531,379451
2021-01-15,331875705,410488.8886606131,0.023851053257458846,0.25977868443541313,23359985,383130
2021-01-16,331875705,402619.7207021795,0.023149827074739088,0.2609918486250069,23578070,386839
2021-01-17,331875705,395028.43678631925,0.022449467076874896,0.26218213893802134,23765288,388892
2021-01-18,331875705,387738.10878764646,0.02175335442856114,0.26335046220768543,23916080,390287
2021-01-19,331875705,379042.8530605767,0.02105587571246537,0.264492585139102,24062706,392428
2021-01-20,331875705,369921.8400341469,0.02038719616394885,0.26560722485047866,24251909,396837
2021-01-21,331875705,360670.4431344941,0.019745404149229612,0.26669398847222225,24438184,400715
2021-01-22,331875705,346848.35080558306,0.019118237291903886,0.2677391036933125,24629099,404695
2021-01-23,331875705,332495.24483571545,0.018522747692190485,0.26874097047604606,24806217,408286
2021-01-24,331875705,318879.0122219125,0.01794839686757565,0.2697018091497353,24950451,410230
2021-01-25,331875705,305769.45966114127,0.0173982601575856,0.27062314643069446,25083905,411823
2021-01-26,331875705,293126.917249219,0.016874183638324266,0.2715063895028236,25230353,415557
2021-01-27,331875705,281081.08167594403,0.01636915455563154,0.272353336349011,25384338,419634
2021-01-28,331875705,268864.0659765287,0.015878177395289177,0.273163471173362,25541644,423645
2021-01-29,331875705,259310.5163288596,0.01540301041295228,0.2739448194685886,25708755,427148
2021-01-30,331875705,249955.56868043917,0.014919295222109451,0.2746979796575226,25857579,430130
2021-01-31,331875705,240429.15585243222,0.014430586460346527,0.2754224350853534,25976946,432189
2021-02-01,331875705,230449.8846185554,0.013934682271855951,0.27611682120987724,26097146,433751
2021-02-02,331875705,220358.1435575494,0.013430336931994155,0.27678079913967946,26214762,437237
2021-02-03,331875705,210594.91930765938,0.012922773614718738,0.2774153587538206,26331722,440922
2021-02-04,331875705,201339.27959285423,0.012414804643500156,0.2780220294939789,26455629,446134
2021-02-05,331875705,189912.36841736073,0.01190028046428332,0.2785942689365056,26586775,449677
2021-02-06,331875705,180953.95207940595,0.01140041139816359,0.27913951509147616,26701332,452671
2021-02-07,331875705,173780.63158130905,0.010922176291274985,0.2796631467673209,26797326,454146
2021-02-08,331875705,168821.94904832257,0.010470027908875043,0.28017183705861043,26875063,455455
2021-02-09,331875705,166469.36126109218,0.01005029215750376,0.2806734385881982,26968049,458250
2021-02-10,331875705,164896.4792023304,0.00966391124406242,0.2811703007468861,27063243,461695
2021-02-11,331875705,164007.87286262523,0.009311149029023755,0.2816644853780348,27165660,465568
2021-02-12,331875705,165847.81820927127,0.009000742915484177,0.28216421408884623,27266690,470995
2021-02-13,331875705,166144.29326561233,0.008720016662674418,0.2826648361312628,27357332,474462
2021-02-14,331875705,165848.45853809523,0.008466587113975322,0.283164566771498,27429496,475828
2021-02-15,331875705,164759.45859852593,0.00823858097759994,0.28366101606295335,27484573,476906
2021-02-16,331875705,162627.72015966207,0.008034220840846654,0.28415104205072383,27540885,478259
2021-02-17,331875705,160178.45065441096,0.007852888818054751,0.28463368795773414,27607724,480607
2021-02-18,331875705,157209.47262655036,0.007692029056774218,0.28510738781059497,27674548,483223
2021-02-19,331875705,155106.68789268917,0.007552722108408818,0.2855747516023876,27749224,485700
2021-02-20,331875705,153457.26800806995,0.007442876464813755,0.28603714540131925,27821578,487860
2021-02-21,331875705,151697.90884673412,0.00735472284949361,0.28649423794096973,27880280,489147
2021-02-22,331875705,,,,27932810,490382
2021-02-23,331875705,,,,28001915,492623
2021-02-24,331875705,,,,28075173,495070
2021-02-25,331875705,,,,28150738,498208
2021-02-26,331875705,,,,28225595,500349
2021-02-27,331875705,,,,28296840,502196
2021-02-28,331875705,,,,28351189,503247
2021-03-01,331875705,,,,28399281,504488
2021-03-02,331875705,,,,28453529,506216
2021-03-03,331875705,,,,28520365,508665
2021-03-04,331875705,,,,28585852,510408
2021-03-05,331875705,,,,28654639,512629
2021-03-06,331875705,,,,28714259,514303
2021-03-07,331875705,,,,28755524,515142
